ft,spinup_g0.2_re,spinup_g0.2_im,spinup_g0.5_re,spinup_g0.5_im,spinup_g0.8_re,spinup_g0.8_im,spinup_g1.0_re,spinup_g1.0_im
3.912219013212e-03,4.133606587266e-01,1.105120826921e-01,1.529002575895e-01,8.807772429543e-02,7.368109676218e-02,6.167479061263e-02,4.997087561912e-02,4.984071396270e-02
3.948444324613e-03,4.139967017626e-01,1.106798333887e-01,1.533715349801e-01,8.834735231231e-02,7.398423318159e-02,6.192712864557e-02,5.020229992506e-02,5.007032623904e-02
3.985005065392e-03,4.146337287233e-01,1.108478187911e-01,1.538442723490e-01,8.861779277923e-02,7.428862313993e-02,6.218049140132e-02,5.043480159707e-02,5.030099065556e-02
4.021904341465e-03,4.152717411867e-01,1.110160390094e-01,1.543184743095e-01,8.888904798304e-02,7.459427190591e-02,6.243488293739e-02,5.066838572817e-02,5.053271195409e-02
4.059145287513e-03,4.159107407337e-01,1.111844941508e-01,1.547941454908e-01,8.916112021496e-02,7.490118477150e-02,6.269030732590e-02,5.090305743650e-02,5.076549489671e-02
4.096731067237e-03,4.165507289484e-01,1.113531843203e-01,1.552712905378e-01,8.943401177062e-02,7.520936705209e-02,6.294676865370e-02,5.113882186550e-02,5.099934426584e-02
4.134664873636e-03,4.171917074181e-01,1.115221096201e-01,1.557499141112e-01,8.970772494997e-02,7.551882408653e-02,6.320427102233e-02,5.137568418401e-02,5.123426486426e-02
4.172949929274e-03,4.178336777331e-01,1.116912701497e-01,1.562300208875e-01,8.998226205732e-02,7.582956123733e-02,6.346281854808e-02,5.161364958644e-02,5.147026151525e-02
4.211589486553e-03,4.184766414869e-01,1.118606660060e-01,1.567116155593e-01,9.025762540127e-02,7.614158389071e-02,6.372241536204e-02,5.185272329290e-02,5.170733906260e-02
4.250586827992e-03,4.191206002764e-01,1.120302972832e-01,1.571947028352e-01,9.053381729473e-02,7.645489745677e-02,6.398306561012e-02,5.209291054933e-02,5.194550237071e-02
4.289945266506e-03,4.197655557014e-01,1.122001640727e-01,1.576792874397e-01,9.081084005488e-02,7.676950736960e-02,6.424477345305e-02,5.233421662767e-02,5.218475632465e-02
4.329668145682e-03,4.204115093651e-01,1.123702664631e-01,1.581653741136e-01,9.108869600314e-02,7.708541908738e-02,6.450754306648e-02,5.257664682598e-02,5.242510583024e-02
4.369758840071e-03,4.210584628736e-01,1.125406045402e-01,1.586529676140e-01,9.136738746516e-02,7.740263809253e-02,6.477137864093e-02,5.282020646860e-02,5.266655581411e-02
4.410220755469e-03,4.217064178367e-01,1.127111783870e-01,1.591420727141e-01,9.164691677080e-02,7.772116989182e-02,6.503628438190e-02,5.306490090630e-02,5.290911122378e-02
4.451057329208e-03,4.223553758671e-01,1.128819880835e-01,1.596326942036e-01,9.192728625408e-02,7.804102001649e-02,6.530226450984e-02,5.331073551639e-02,5.315277702771e-02
4.492272030448e-03,4.230053385808e-01,1.130530337068e-01,1.601248368885e-01,9.220849825320e-02,7.836219402240e-02,6.556932326020e-02,5.355771570293e-02,5.339755821541e-02
4.533868360473e-03,4.236563075970e-01,1.132243153310e-01,1.606185055914e-01,9.249055511046e-02,7.868469749011e-02,6.583746488349e-02,5.380584689683e-02,5.364345979746e-02
4.575849852985e-03,4.243082845385e-01,1.133958330272e-01,1.611137051515e-01,9.277345917228e-02,7.900853602507e-02,6.610669364526e-02,5.405513455600e-02,5.389048680563e-02
4.618220074410e-03,4.249612710310e-01,1.135675868636e-01,1.616104404247e-01,9.305721278917e-02,7.933371525768e-02,6.637701382616e-02,5.430558416556e-02,5.413864429289e-02
4.660982624193e-03,4.256152687036e-01,1.137395769051e-01,1.621087162833e-01,9.334181831567e-02,7.966024084347e-02,6.664842972198e-02,5.455720123791e-02,5.438793733355e-02
4.704141135111e-03,4.262702791890e-01,1.139118032135e-01,1.626085376168e-01,9.362727811035e-02,7.998811846321e-02,6.692094564363e-02,5.480999131294e-02,5.463837102328e-02
4.747699273579e-03,4.269263041227e-01,1.140842658476e-01,1.631099093313e-01,9.391359453578e-02,8.031735382304e-02,6.719456591723e-02,5.506395995817e-02,5.488995047920e-02
4.791660739961e-03,4.275833451441e-01,1.142569648627e-01,1.636128363500e-01,9.420076995850e-02,8.064795265461e-02,6.746929488409e-02,5.531911276890e-02,5.514268083993e-02
4.836029268882e-03,4.282414038956e-01,1.144299003112e-01,1.641173236129e-01,9.448880674900e-02,8.097992071519e-02,6.774513690078e-02,5.557545536838e-02,5.539656726569e-02
4.880808629552e-03,4.289004820231e-01,1.146030722419e-01,1.646233760774e-01,9.477770728165e-02,8.131326378783e-02,6.802209633911e-02,5.583299340795e-02,5.565161493834e-02
4.926002626079e-03,4.295605811757e-01,1.147764807005e-01,1.651309987177e-01,9.506747393473e-02,8.164798768148e-02,6.830017758619e-02,5.609173256721e-02,5.590782906147e-02
4.971615097796e-03,4.302217030063e-01,1.149501257292e-01,1.656401965255e-01,9.535810909035e-02,8.198409823113e-02,6.857938504445e-02,5.635167855418e-02,5.616521486048e-02
5.017649919588e-03,4.308838491707e-01,1.151240073668e-01,1.661509745098e-01,9.564961513444e-02,8.232160129794e-02,6.885972313169e-02,5.661283710545e-02,5.642377758259e-02
5.064111002218e-03,4.315470213286e-01,1.152981256486e-01,1.666633376969e-01,9.594199445674e-02,8.266050276938e-02,6.914119628103e-02,5.687521398638e-02,5.668352249698e-02
5.111002292662e-03,4.322112211427e-01,1.154724806065e-01,1.671772911306e-01,9.623524945072e-02,8.300080855937e-02,6.942380894103e-02,5.713881499121e-02,5.694445489483e-02
5.158327774441e-03,4.328764502796e-01,1.156470722689e-01,1.676928398723e-01,9.652938251356e-02,8.334252460843e-02,6.970756557567e-02,5.740364594325e-02,5.720658008937e-02
5.206091467963e-03,4.335427104090e-01,1.158219006603e-01,1.682099890010e-01,9.682439604616e-02,8.368565688378e-02,6.999247066435e-02,5.766971269507e-02,5.746990341598e-02
5.254297430864e-03,4.342100032042e-01,1.159969658019e-01,1.687287436133e-01,9.712029245305e-02,8.403021137953e-02,7.027852870197e-02,5.793702112862e-02,5.773443023225e-02
5.302949758350e-03,4.348783303421e-01,1.161722677110e-01,1.692491088237e-01,9.741707414237e-02,8.437619411680e-02,7.056574419892e-02,5.820557715544e-02,5.800016591801e-02
5.352052583548e-03,4.355476935030e-01,1.163478064014e-01,1.697710897647e-01,9.771474352586e-02,8.472361114383e-02,7.085412168110e-02,5.847538671680e-02,5.826711587548e-02
5.401610077855e-03,4.362180943708e-01,1.165235818829e-01,1.702946915864e-01,9.801330301879e-02,8.507246853620e-02,7.114366568997e-02,5.874645578389e-02,5.853528552925e-02
5.451626451293e-03,4.368895346328e-01,1.166995941615e-01,1.708199194573e-01,9.831275503994e-02,8.542277239689e-02,7.143438078255e-02,5.901879035800e-02,5.880468032640e-02
5.502105952869e-03,4.375620159800e-01,1.168758432396e-01,1.713467785637e-01,9.861310201157e-02,8.577452885651e-02,7.172627153143e-02,5.929239647065e-02,5.907530573656e-02
5.553052870931e-03,4.382355401069e-01,1.170523291152e-01,1.718752741103e-01,9.891434635935e-02,8.612774407335e-02,7.201934252485e-02,5.956728018381e-02,5.934716725197e-02
5.604471533536e-03,4.389101087117e-01,1.172290517828e-01,1.724054113200e-01,9.921649051235e-02,8.648242423364e-02,7.231359836664e-02,5.984344759007e-02,5.962027038755e-02
5.656366308817e-03,4.395857234961e-01,1.174060112327e-01,1.729371954340e-01,9.951953690299e-02,8.683857555158e-02,7.260904367630e-02,6.012090481278e-02,5.989462068095e-02
5.708741605355e-03,4.402623861653e-01,1.175832074510e-01,1.734706317121e-01,9.982348796700e-02,8.719620426959e-02,7.290568308902e-02,6.039965800628e-02,6.017022369265e-02
5.761601872550e-03,4.409400984285e-01,1.177606404199e-01,1.740057254325e-01,1.001283461434e-01,8.755531665841e-02,7.320352125567e-02,6.067971335606e-02,6.044708500600e-02
5.814951601003e-03,4.416188619980e-01,1.179383101174e-01,1.745424818920e-01,1.004341138743e-01,8.791591901725e-02,7.350256284281e-02,6.096107707890e-02,6.072521022730e-02
5.868795322895e-03,4.422986785904e-01,1.181162165171e-01,1.750809064063e-01,1.007407936053e-01,8.827801767397e-02,7.380281253277e-02,6.124375542314e-02,6.100460498587e-02
5.923137612374e-03,4.429795499254e-01,1.182943595886e-01,1.756210043096e-01,1.010483877847e-01,8.864161898522e-02,7.410427502360e-02,6.152775466878e-02,6.128527493408e-02
5.977983085942e-03,4.436614777268e-01,1.184727392970e-01,1.761627809552e-01,1.013568988643e-01,8.900672933659e-02,7.440695502913e-02,6.181308112771e-02,6.156722574747e-02
6.033336402847e-03,4.443444637220e-01,1.186513556030e-01,1.767062417152e-01,1.016663292987e-01,8.937335514277e-02,7.471085727897e-02,6.209974114389e-02,6.185046312478e-02
6.089202265480e-03,4.450285096420e-01,1.188302084630e-01,1.772513919808e-01,1.019766815456e-01,8.974150284770e-02,7.501598651854e-02,6.238774109352e-02,6.213499278801e-02
6.145585419774e-03,4.457136172217e-01,1.190092978289e-01,1.777982371625e-01,1.022879580657e-01,9.011117892477e-02,7.532234750906e-02,6.267708738526e-02,6.242082048251e-02
6.202490655606e-03,4.463997881997e-01,1.191886236480e-01,1.783467826898e-01,1.026001613224e-01,9.048238987691e-02,7.562994502759e-02,6.296778646040e-02,6.270795197703e-02
6.259922807207e-03,4.470870243184e-01,1.193681858629e-01,1.788970340116e-01,1.029132937821e-01,9.085514223682e-02,7.593878386705e-02,6.325984479305e-02,6.299639306378e-02
6.317886753569e-03,4.477753273239e-01,1.195479844118e-01,1.794489965962e-01,1.032273579140e-01,9.122944256707e-02,7.624886883620e-02,6.355326889035e-02,6.328614955849e-02
6.376387418863e-03,4.484646989664e-01,1.197280192280e-01,1.800026759315e-01,1.035423561900e-01,9.160529746032e-02,7.656020475969e-02,6.384806529265e-02,6.357722730051e-02
6.435429772853e-03,4.491551409996e-01,1.199082902403e-01,1.805580775248e-01,1.038582910849e-01,9.198271353946e-02,7.687279647804e-02,6.414424057372e-02,6.386963215283e-02
6.495018831322e-03,4.498466551812e-01,1.200887973722e-01,1.811152069033e-01,1.041751650758e-01,9.236169745776e-02,7.718664884769e-02,6.444180134095e-02,6.416337000213e-02
6.555159656497e-03,4.505392432727e-01,1.202695405428e-01,1.816740696138e-01,1.044929806427e-01,9.274225589905e-02,7.750176674097e-02,6.474075423552e-02,6.445844675892e-02
6.615857357480e-03,4.512329070396e-01,1.204505196661e-01,1.822346712231e-01,1.048117402680e-01,9.312439557792e-02,7.781815504615e-02,6.504110593264e-02,6.475486835752e-02
6.677117090678e-03,4.519276482512e-01,1.206317346509e-01,1.827970173179e-01,1.051314464366e-01,9.350812323983e-02,7.813581866742e-02,6.534286314172e-02,6.505264075616e-02
6.738944060246e-03,4.526234686807e-01,1.208131854013e-01,1.833611135050e-01,1.054521016357e-01,9.389344566131e-02,7.845476252492e-02,6.564603260662e-02,6.535176993702e-02
6.801343518526e-03,4.533203701054e-01,1.209948718160e-01,1.839269654113e-01,1.057737083552e-01,9.428036965016e-02,7.877499155473e-02,6.595062110580e-02,6.565226190633e-02
6.864320766496e-03,4.540183543063e-01,1.211767937886e-01,1.844945786841e-01,1.060962690871e-01,9.466890204558e-02,7.909651070890e-02,6.625663545256e-02,6.595412269440e-02
6.927881154215e-03,4.547174230687e-01,1.213589512075e-01,1.850639589909e-01,1.064197863255e-01,9.505904971836e-02,7.941932495543e-02,6.656408249525e-02,6.625735835566e-02
6.992030081286e-03,4.554175781815e-01,1.215413439557e-01,1.856351120196e-01,1.067442625670e-01,9.545081957106e-02,7.974343927830e-02,6.687296911748e-02,6.656197496876e-02
7.056772997305e-03,4.561188214379e-01,1.217239719110e-01,1.862080434789e-01,1.070697003102e-01,9.584421853818e-02,8.006885867747e-02,6.718330223831e-02,6.686797863662e-02
7.122115402332e-03,4.568211546351e-01,1.219068349456e-01,1.867827590980e-01,1.073961020556e-01,9.623925358636e-02,8.039558816888e-02,6.749508881250e-02,6.717537548647e-02
7.188062847354e-03,4.575245795742e-01,1.220899329262e-01,1.873592646269e-01,1.077234703060e-01,9.663593171453e-02,8.072363278445e-02,6.780833583069e-02,6.748417166992e-02
7.254620934756e-03,4.582290980604e-01,1.222732657140e-01,1.879375658363e-01,1.080518075659e-01,9.703425995411e-02,8.105299757210e-02,6.812305031966e-02,6.779437336302e-02
7.321795318800e-03,4.589347119032e-01,1.224568331646e-01,1.885176685181e-01,1.083811163418e-01,9.743424536917e-02,8.138368759573e-02,6.843923934251e-02,6.810598676630e-02
7.389591706105e-03,4.596414229160e-01,1.226406351278e-01,1.890995784850e-01,1.087113991420e-01,9.783589505666e-02,8.171570793523e-02,6.875690999888e-02,6.841901810485e-02
7.458015856128e-03,4.603492329163e-01,1.228246714476e-01,1.896833015712e-01,1.090426584764e-01,9.823921614655e-02,8.204906368651e-02,6.907606942522e-02,6.873347362836e-02
7.527073581657e-03,4.610581437258e-01,1.230089419624e-01,1.902688436318e-01,1.093748968569e-01,9.864421580205e-02,8.238375996144e-02,6.939672479496e-02,6.904935961118e-02
7.596770749304e-03,4.617681571704e-01,1.231934465044e-01,1.908562105435e-01,1.097081167965e-01,9.905090121976e-02,8.271980188791e-02,6.971888331877e-02,6.936668235239e-02
7.667113280003e-03,4.624792750802e-01,1.233781849000e-01,1.914454082045e-01,1.100423208101e-01,9.945927962990e-02,8.305719460978e-02,7.004255224478e-02,6.968544817579e-02
7.738107149513e-03,4.631914992895e-01,1.235631569694e-01,1.920364425344e-01,1.103775114140e-01,9.986935829648e-02,8.339594328691e-02,7.036773885879e-02,7.000566343006e-02
7.809758388925e-03,4.639048316366e-01,1.237483625268e-01,1.926293194746e-01,1.107136911258e-01,1.002811445175e-01,8.373605309513e-02,7.069445048454e-02,7.032733448872e-02
7.882073085176e-03,4.646192739643e-01,1.239338013803e-01,1.932240449883e-01,1.110508624644e-01,1.006946456251e-01,8.407752922627e-02,7.102269448392e-02,7.065046775022e-02
7.955057381565e-03,4.653348281196e-01,1.241194733314e-01,1.938206250607e-01,1.113890279500e-01,1.011098689859e-01,8.442037688811e-02,7.135247825720e-02,7.097506963799e-02
8.028717478274e-03,4.660514959538e-01,1.243053781756e-01,1.944190656989e-01,1.117281901038e-01,1.015268220010e-01,8.476460130441e-02,7.168380924328e-02,7.130114660048e-02
8.103059632898e-03,4.667692793224e-01,1.244915157017e-01,1.950193729321e-01,1.120683514483e-01,1.019455121063e-01,8.511020771488e-02,7.201669491992e-02,7.162870511124e-02
8.178090160973e-03,4.674881800854e-01,1.246778856922e-01,1.956215528119e-01,1.124095145067e-01,1.023659467727e-01,8.545720137518e-02,7.235114280400e-02,7.195775166893e-02
8.253815436513e-03,4.682082001069e-01,1.248644879230e-01,1.962256114121e-01,1.127516818035e-01,1.027881335062e-01,8.580558755692e-02,7.268716045174e-02,7.228829279739e-02
8.330241892554e-03,4.689293412556e-01,1.250513221633e-01,1.968315548290e-01,1.130948558636e-01,1.032120798483e-01,8.615537154762e-02,7.302475545895e-02,7.262033504567e-02
8.407376021699e-03,4.696516054044e-01,1.252383881755e-01,1.974393891816e-01,1.134390392130e-01,1.036377933760e-01,8.650655865073e-02,7.336393546130e-02,7.295388498812e-02
8.485224376667e-03,4.703749944308e-01,1.254256857153e-01,1.980491206114e-01,1.137842343780e-01,1.040652817021e-01,8.685915418559e-02,7.370470813454e-02,7.328894922439e-02
8.563793570855e-03,4.710995102167e-01,1.256132145315e-01,1.986607552829e-01,1.141304438859e-01,1.044945524753e-01,8.721316348744e-02,7.404708119475e-02,7.362553437950e-02
8.643090278895e-03,4.718251546482e-01,1.258009743659e-01,1.992742993835e-01,1.144776702640e-01,1.049256133809e-01,8.756859190738e-02,7.439106239863e-02,7.396364710385e-02
8.723121237225e-03,4.725519296162e-01,1.259889649532e-01,1.998897591235e-01,1.148259160404e-01,1.053584721400e-01,8.792544481238e-02,7.473665954371e-02,7.430329407334e-02
8.803893244657e-03,4.732798370160e-01,1.261771860210e-01,2.005071407365e-01,1.151751837433e-01,1.057931365110e-01,8.828372758523e-02,7.508388046865e-02,7.464448198933e-02
8.885413162957e-03,4.740088787472e-01,1.263656372898e-01,2.011264504794e-01,1.155254759010e-01,1.062296142886e-01,8.864344562455e-02,7.543273305347e-02,7.498721757873e-02
8.967687917430e-03,4.747390567142e-01,1.265543184725e-01,2.017476946325e-01,1.158767950423e-01,1.066679133048e-01,8.900460434476e-02,7.578322521980e-02,7.533150759402e-02
9.050724497505e-03,4.754703728260e-01,1.267432292749e-01,2.023708794995e-01,1.162291436956e-01,1.071080414291e-01,8.936720917606e-02,7.613536493119e-02,7.567735881331e-02
9.134529957328e-03,4.762028289960e-01,1.269323693951e-01,2.029960114080e-01,1.165825243894e-01,1.075500065680e-01,8.973126556437e-02,7.648916019335e-02,7.602477804036e-02
9.219111416364e-03,4.769364271422e-01,1.271217385239e-01,2.036230967090e-01,1.169369396521e-01,1.079938166663e-01,9.009677897139e-02,7.684461905439e-02,7.637377210463e-02
9.304476060003e-03,4.776711691873e-01,1.273113363441e-01,2.042521417778e-01,1.172923920117e-01,1.084394797062e-01,9.046375487449e-02,7.720174960515e-02,7.672434786132e-02
9.390631140167e-03,4.784070570589e-01,1.275011625310e-01,2.048831530135e-01,1.176488839958e-01,1.088870037085e-01,9.083219876673e-02,7.756055997942e-02,7.707651219139e-02
9.477583975925e-03,4.791440926888e-01,1.276912167520e-01,2.055161368394e-01,1.180064181316e-01,1.093363967323e-01,9.120211615680e-02,7.792105835425e-02,7.743027200162e-02
9.565341954121e-03,4.798822780139e-01,1.278814986665e-01,2.061510997030e-01,1.183649969457e-01,1.097876668752e-01,9.157351256904e-02,7.828325295022e-02,7.778563422462e-02
9.653912529996e-03,4.806216149756e-01,1.280720079260e-01,2.067880480764e-01,1.187246229639e-01,1.102408222738e-01,9.194639354336e-02,7.864715203168e-02,7.814260581888e-02
9.743303227822e-03,4.813621055201e-01,1.282627441738e-01,2.074269884561e-01,1.190852987114e-01,1.106958711037e-01,9.232076463521e-02,7.901276390710e-02,7.850119376880e-02
9.833521641544e-03,4.821037515985e-01,1.284537070449e-01,2.080679273632e-01,1.194470267124e-01,1.111528215799e-01,9.269663141560e-02,7.938009692931e-02,7.886140508471e-02
9.924575435423e-03,4.828465551666e-01,1.286448961662e-01,2.087108713438e-01,1.198098094899e-01,1.116116819570e-01,9.307399947100e-02,7.974915949578e-02,7.922324680293e-02
1.001647234469e-02,4.835905181850e-01,1.288363111560e-01,2.093558269688e-01,1.201736495660e-01,1.120724605294e-01,9.345287440332e-02,8.011996004895e-02,7.958672598576e-02
1.010922017619e-02,4.843356426191e-01,1.290279516243e-01,2.100028008340e-01,1.205385494615e-01,1.125351656314e-01,9.383326182991e-02,8.049250707649e-02,7.995184972153e-02
1.020282680906e-02,4.850819304393e-01,1.292198171723e-01,2.106517995608e-01,1.209045116958e-01,1.129998056379e-01,9.421516738348e-02,8.086680911159e-02,8.031862512462e-02
1.029730019542e-02,4.858293836209e-01,1.294119073925e-01,2.113028297956e-01,1.212715387866e-01,1.134663889640e-01,9.459859671205e-02,8.124287473328e-02,8.068705933550e-02
1.039264836097e-02,4.865780041440e-01,1.296042218688e-01,2.119558982104e-01,1.216396332505e-01,1.139349240659e-01,9.498355547895e-02,8.162071256672e-02,8.105715952073e-02
1.048887940578e-02,4.873277939938e-01,1.297967601760e-01,2.126110115027e-01,1.220087976018e-01,1.144054194405e-01,9.537004936274e-02,8.200033128348e-02,8.142893287302e-02
1.058600150489e-02,4.880787551602e-01,1.299895218800e-01,2.132681763960e-01,1.223790343533e-01,1.148778836263e-01,9.575808405718e-02,8.238173960189e-02,8.180238661119e-02
1.068402290904e-02,4.888308896385e-01,1.301825065374e-01,2.139273996394e-01,1.227503460159e-01,1.153523252032e-01,9.614766527118e-02,8.276494628730e-02,8.217752798025e-02
1.078295194537e-02,4.895841994286e-01,1.303757136959e-01,2.145886880081e-01,1.231227350980e-01,1.158287527928e-01,9.653879872873e-02,8.314996015241e-02,8.255436425142e-02
1.088279701813e-02,4.903386865358e-01,1.305691428935e-01,2.152520483036e-01,1.234962041060e-01,1.163071750589e-01,9.693149016888e-02,8.353679005761e-02,8.293290272208e-02
1.098356660940e-02,4.910943529704e-01,1.307627936590e-01,2.159174873536e-01,1.238707555441e-01,1.167876007076e-01,9.732574534567e-02,8.392544491123e-02,8.331315071586e-02
