g0.25_x,g0.25_y,g0.5_x,g0.5_y,g0.75_x,g0.75_y,g1.0_x,g1.0_y,zeta
6.405517937453e-01,-4.673478619681e-01,6.996809196865e-01,-5.880892219287e-01,6.947619374302e-01,-6.675737488228e-01,6.636168060810e-01,-7.276193067695e-01,6.501371781608e-02
6.400279146133e-01,-4.675688976136e-01,6.992249351717e-01,-5.882963628347e-01,6.944314536682e-01,-6.677251939696e-01,6.634037410867e-01,-7.277138337136e-01,6.533128500853e-02
6.395029944600e-01,-4.677900785113e-01,6.987676229907e-01,-5.885038808966e-01,6.940996902637e-01,-6.678770979817e-01,6.631896298548e-01,-7.278087673109e-01,6.565040339548e-02
6.389770351415e-01,-4.680113959670e-01,6.983089809998e-01,-5.887117746526e-01,6.937666431228e-01,-6.680294610777e-01,6.629744678380e-01,-7.279041084722e-01,6.597108055392e-02
6.384500320153e-01,-4.682328529590e-01,6.978490048065e-01,-5.889200414944e-01,6.934323075660e-01,-6.681822817486e-01,6.627582494481e-01,-7.279998589699e-01,6.629332409787e-02
6.379219811159e-01,-4.684544540636e-01,6.973876874946e-01,-5.891286900296e-01,6.930966743477e-01,-6.683355698206e-01,6.625409691855e-01,-7.280960202623e-01,6.661714167851e-02
6.373928818692e-01,-4.686761929018e-01,6.969250273269e-01,-5.893377130412e-01,6.927597413179e-01,-6.684893206763e-01,6.623226222450e-01,-7.281925938552e-01,6.694254098441e-02
6.368627315042e-01,-4.688980713540e-01,6.964610190532e-01,-5.895471138383e-01,6.924215023520e-01,-6.686435359029e-01,6.621032029804e-01,-7.282895812992e-01,6.726952974171e-02
6.363315303057e-01,-4.691200817635e-01,6.959956610382e-01,-5.897568872083e-01,6.920819529111e-01,-6.687982161769e-01,6.618827066595e-01,-7.283869833674e-01,6.759811571425e-02
6.357992724537e-01,-4.693422308668e-01,6.955289457222e-01,-5.899670383330e-01,6.917410873423e-01,-6.689533624413e-01,6.616611277500e-01,-7.284848023728e-01,6.792830670383e-02
6.352659602198e-01,-4.695645078151e-01,6.950608726454e-01,-5.901775610282e-01,6.913989015449e-01,-6.691089741647e-01,6.614384606886e-01,-7.285830396584e-01,6.826011055035e-02
6.347315885605e-01,-4.697869190145e-01,6.945914353414e-01,-5.903884595354e-01,6.910553901148e-01,-6.692650512167e-01,6.612147004927e-01,-7.286816958402e-01,6.859353513198e-02
6.341961577932e-01,-4.700094561542e-01,6.941206317295e-01,-5.905997283539e-01,6.907105458584e-01,-6.694215992740e-01,6.609898417386e-01,-7.287807729675e-01,6.892858836542e-02
6.336596624291e-01,-4.702321258400e-01,6.936484550518e-01,-5.908113726836e-01,6.903643663368e-01,-6.695786131149e-01,6.607638784779e-01,-7.288802727477e-01,6.926527820599e-02
6.331221022438e-01,-4.704549225624e-01,6.931749032673e-01,-5.910233892585e-01,6.900168433646e-01,-6.697360998768e-01,6.605368058446e-01,-7.289801965113e-01,6.960361264790e-02
6.325834752502e-01,-4.706778459612e-01,6.926999703502e-01,-5.912357801346e-01,6.896679736146e-01,-6.698940557282e-01,6.603086183236e-01,-7.290805454985e-01,6.994359972440e-02
6.320437791481e-01,-4.709008929402e-01,6.922236535174e-01,-5.914485427089e-01,6.893177504157e-01,-6.700524837810e-01,6.600793102575e-01,-7.291813211670e-01,7.028524750798e-02
6.315030107049e-01,-4.711240664024e-01,6.917459473974e-01,-5.916616783038e-01,6.889661704536e-01,-6.702113812411e-01,6.598488763716e-01,-7.292825250876e-01,7.062856411056e-02
6.309611721449e-01,-4.713473536101e-01,6.912668513671e-01,-5.918751793676e-01,6.886132277246e-01,-6.703707506747e-01,6.596173105941e-01,-7.293841590788e-01,7.097355768368e-02
6.304182552471e-01,-4.715707685851e-01,6.907863561975e-01,-5.920890565430e-01,6.882589145065e-01,-6.705305964864e-01,6.593846081430e-01,-7.294862239766e-01,7.132023641870e-02
6.298742628344e-01,-4.717942967715e-01,6.903044619632e-01,-5.923032995695e-01,6.879032286546e-01,-6.706909130848e-01,6.591507625900e-01,-7.295887218428e-01,7.166860854700e-02
6.293291891987e-01,-4.720179468171e-01,6.898211611278e-01,-5.925179153982e-01,6.875461629531e-01,-6.708517056611e-01,6.589157685770e-01,-7.296916537445e-01,7.201868234015e-02
6.287830337233e-01,-4.722417127227e-01,6.893364514154e-01,-5.927328993618e-01,6.871877115985e-01,-6.710129747204e-01,6.586796208393e-01,-7.297950212829e-01,7.237046611014e-02
6.282357948226e-01,-4.724655927661e-01,6.888503275180e-01,-5.929482532467e-01,6.868278689465e-01,-6.711747210045e-01,6.584423133862e-01,-7.298988259904e-01,7.272396820955e-02
6.276874701430e-01,-4.726895852329e-01,6.883627865043e-01,-5.931639736841e-01,6.864666327443e-01,-6.713369402958e-01,6.582038405457e-01,-7.300030691888e-01,7.307919703177e-02
6.271380570284e-01,-4.729136895951e-01,6.878738223017e-01,-5.933800637768e-01,6.861039917607e-01,-6.714996435080e-01,6.579641973214e-01,-7.301077519886e-01,7.343616101118e-02
6.265875544957e-01,-4.731379016725e-01,6.873834341953e-01,-5.935965158123e-01,6.857399469676e-01,-6.716628181852e-01,6.577233763070e-01,-7.302128770207e-01,7.379486862335e-02
6.260359611185e-01,-4.733622199793e-01,6.868916149975e-01,-5.938133353351e-01,6.853744886917e-01,-6.718264732686e-01,6.574813729058e-01,-7.303184447404e-01,7.415532838528e-02
6.254832712666e-01,-4.735866494971e-01,6.863983598122e-01,-5.940305222344e-01,6.850076123879e-01,-6.719906080716e-01,6.572381811992e-01,-7.304244569623e-01,7.451754885553e-02
6.249294845180e-01,-4.738111848812e-01,6.859036652006e-01,-5.942480755797e-01,6.846393108003e-01,-6.721552263463e-01,6.569937949708e-01,-7.305309152656e-01,7.488153863450e-02
6.243746008376e-01,-4.740358208476e-01,6.854075274691e-01,-5.944659919408e-01,6.842695817711e-01,-6.723203213759e-01,6.567482086009e-01,-7.306378210353e-01,7.524730636459e-02
6.238186139748e-01,-4.742605645179e-01,6.849099403642e-01,-5.946842759083e-01,6.838984146634e-01,-6.724859046882e-01,6.565014161251e-01,-7.307451755448e-01,7.561486073041e-02
6.232615267946e-01,-4.744854023593e-01,6.844109040023e-01,-5.949029168236e-01,6.835258100900e-01,-6.726519632411e-01,6.562534116780e-01,-7.308529804725e-01,7.598421045899e-02
6.227033346253e-01,-4.747103401474e-01,6.839104097085e-01,-5.951219236893e-01,6.831517579417e-01,-6.728185077468e-01,6.560041891188e-01,-7.309612374186e-01,7.635536431999e-02
6.221440352584e-01,-4.749353753470e-01,6.834084554294e-01,-5.953412900693e-01,6.827762545303e-01,-6.729855335194e-01,6.557537425563e-01,-7.310699477629e-01,7.672833112592e-02
6.215836271423e-01,-4.751605056545e-01,6.829050349884e-01,-5.955610202142e-01,6.823992922175e-01,-6.731530457242e-01,6.555020658672e-01,-7.311791129317e-01,7.710311973231e-02
6.210221066169e-01,-4.753857326576e-01,6.824001453876e-01,-5.957811099624e-01,6.820208666965e-01,-6.733210426400e-01,6.552491531595e-01,-7.312887344751e-01,7.747973903797e-02
6.204594734478e-01,-4.756110498860e-01,6.818937821213e-01,-5.960015588968e-01,6.816409722080e-01,-6.734895230257e-01,6.549949984165e-01,-7.313988135831e-01,7.785819798517e-02
6.198957258440e-01,-4.758364561881e-01,6.813859401943e-01,-5.962223679038e-01,6.812596015295e-01,-6.736584922541e-01,6.547395953220e-01,-7.315093521579e-01,7.823850555984e-02
6.193308587298e-01,-4.760619560818e-01,6.808766150231e-01,-5.964435356068e-01,6.808767502214e-01,-6.738279468060e-01,6.544829378390e-01,-7.316203515759e-01,7.862067079183e-02
6.187648728102e-01,-4.762875407532e-01,6.803658024970e-01,-5.966650614312e-01,6.804924120025e-01,-6.739978895607e-01,6.542250196984e-01,-7.317318131483e-01,7.900470275509e-02
6.181977642324e-01,-4.765132131622e-01,6.798534991689e-01,-5.968869426045e-01,6.801065816489e-01,-6.741683185954e-01,6.539658345171e-01,-7.318437387443e-01,7.939061056788e-02
6.176295335980e-01,-4.767389656201e-01,6.793397000349e-01,-5.971091793196e-01,6.797192521007e-01,-6.743392372002e-01,6.537053766533e-01,-7.319561292759e-01,7.977840339302e-02
6.170601764260e-01,-4.769648008453e-01,6.788243996096e-01,-5.973317726094e-01,6.793304188698e-01,-6.745106431444e-01,6.534436396449e-01,-7.320689862771e-01,8.016809043807e-02
6.164896919148e-01,-4.771907160251e-01,6.783075951288e-01,-5.975547189702e-01,6.789400741934e-01,-6.746825400444e-01,6.531806166977e-01,-7.321823119079e-01,8.055968095557e-02
6.159180761251e-01,-4.774167112040e-01,6.777892806430e-01,-5.977780203290e-01,6.785482139038e-01,-6.748549264653e-01,6.529163022586e-01,-7.322961068499e-01,8.095318424326e-02
6.153453279163e-01,-4.776427838050e-01,6.772694523228e-01,-5.980016737116e-01,6.781548302707e-01,-6.750278042049e-01,6.526506889293e-01,-7.324103732802e-01,8.134860964429e-02
6.147714457302e-01,-4.778689301947e-01,6.767481054250e-01,-5.982256794314e-01,6.777599195342e-01,-6.752011714869e-01,6.523837715726e-01,-7.325251116822e-01,8.174596654745e-02
6.141964272533e-01,-4.780951500443e-01,6.762252350934e-01,-5.984500371159e-01,6.773634733758e-01,-6.753750320186e-01,6.521155429626e-01,-7.326403244887e-01,8.214526438738e-02
6.136202694871e-01,-4.783214429393e-01,6.757008375464e-01,-5.986747450223e-01,6.769654863595e-01,-6.755493853933e-01,6.518459964188e-01,-7.327560134152e-01,8.254651264484e-02
6.130429716408e-01,-4.785478031778e-01,6.751749091230e-01,-5.988997994602e-01,6.765659536181e-01,-6.757242296089e-01,6.515751262643e-01,-7.328721788104e-01,8.294972084685e-02
6.124645317375e-01,-4.787742300818e-01,6.746474441405e-01,-5.991252026407e-01,6.761648696091e-01,-6.758995646028e-01,6.513029255262e-01,-7.329888228619e-01,8.335489856701e-02
6.118849473144e-01,-4.790007224024e-01,6.741184376480e-01,-5.993509543917e-01,6.757622253871e-01,-6.760753962108e-01,6.510293876660e-01,-7.331059468380e-01,8.376205542565e-02
6.113042152267e-01,-4.792272800754e-01,6.735878855235e-01,-5.995770524484e-01,6.753580163663e-01,-6.762517213803e-01,6.507545064278e-01,-7.332235522406e-01,8.417120109011e-02
6.107223336122e-01,-4.794539006742e-01,6.730557830265e-01,-5.998034961347e-01,6.749522366978e-01,-6.764285404726e-01,6.504782747134e-01,-7.333416406309e-01,8.458234527495e-02
6.101393008097e-01,-4.796805813278e-01,6.725221253906e-01,-6.000302855462e-01,6.745448781834e-01,-6.766058572882e-01,6.502006861334e-01,-7.334602133052e-01,8.499549774218e-02
6.095551140678e-01,-4.799073211963e-01,6.719869093073e-01,-6.002574160874e-01,6.741359374253e-01,-6.767836672182e-01,6.499217341427e-01,-7.335792717691e-01,8.541066830149e-02
6.089697717694e-01,-4.801341186418e-01,6.714501273095e-01,-6.004848935199e-01,6.737254057584e-01,-6.769619760492e-01,6.496414116884e-01,-7.336988180321e-01,8.582786681050e-02
6.083832750179e-01,-4.803609633048e-01,6.709117800242e-01,-6.007127050087e-01,6.733132814723e-01,-6.771407735630e-01,6.493597122912e-01,-7.338188525089e-01,8.624710317495e-02
6.077956171260e-01,-4.805878647392e-01,6.703718578476e-01,-6.009408613193e-01,6.728995518899e-01,-6.773200742398e-01,6.490766289914e-01,-7.339393777394e-01,8.666838734899e-02
6.072067971818e-01,-4.808148170558e-01,6.698303573264e-01,-6.011693575166e-01,6.724842152760e-01,-6.774998691318e-01,6.487921551791e-01,-7.340603945616e-01,8.709172933541e-02
6.066168132711e-01,-4.810418187396e-01,6.692872748710e-01,-6.013981912464e-01,6.720672620047e-01,-6.776801646871e-01,6.485062836951e-01,-7.341819046857e-01,8.751713918581e-02
6.060256647588e-01,-4.812688639874e-01,6.687426056741e-01,-6.016273609459e-01,6.716486890958e-01,-6.778609548911e-01,6.482190082700e-01,-7.343039091940e-01,8.794462700093e-02
6.054333454039e-01,-4.814959603741e-01,6.681963426229e-01,-6.018568711607e-01,6.712284860979e-01,-6.780422484395e-01,6.479303218655e-01,-7.344264095004e-01,8.837420293084e-02
6.048398574679e-01,-4.817230956009e-01,6.676484849675e-01,-6.020867124676e-01,6.708066514401e-01,-6.782240354016e-01,6.476402167335e-01,-7.345494078932e-01,8.880587717517e-02
6.042451995500e-01,-4.819502667996e-01,6.670990267251e-01,-6.023168864060e-01,6.703831763737e-01,-6.784063213953e-01,6.473486865521e-01,-7.346729052242e-01,8.923965998339e-02
6.036493666973e-01,-4.821774782221e-01,6.665479621577e-01,-6.025473935620e-01,6.699580539499e-01,-6.785891073641e-01,6.470557250470e-01,-7.347969023188e-01,8.967556165504e-02
6.030523569347e-01,-4.824047275264e-01,6.659952860031e-01,-6.027782338184e-01,6.695312780066e-01,-6.787723929634e-01,6.467613235014e-01,-7.349214020229e-01,9.011359253994e-02
6.024541682911e-01,-4.826320111339e-01,6.654409946396e-01,-6.030094048990e-01,6.691028411920e-01,-6.789561806417e-01,6.464654757612e-01,-7.350464051098e-01,9.055376303850e-02
6.018547993900e-01,-4.828593285270e-01,6.648850834448e-01,-6.032409041679e-01,6.686727387793e-01,-6.791404667852e-01,6.461681746620e-01,-7.351719129061e-01,9.099608360190e-02
6.012542487702e-01,-4.830866729863e-01,6.643275476149e-01,-6.034727308778e-01,6.682409628728e-01,-6.793252540936e-01,6.458694134743e-01,-7.352979266674e-01,9.144056473241e-02
6.006525121667e-01,-4.833140487237e-01,6.637683814640e-01,-6.037048857599e-01,6.678075085955e-01,-6.795105400146e-01,6.455691844186e-01,-7.354244479469e-01,9.188721698355e-02
6.000495904691e-01,-4.835414467314e-01,6.632075827064e-01,-6.039373628255e-01,6.673723659700e-01,-6.796963308751e-01,6.452674803957e-01,-7.355514784124e-01,9.233605096043e-02
5.994454794279e-01,-4.837688694517e-01,6.626451437082e-01,-6.041701653477e-01,6.669355320547e-01,-6.798826201581e-01,6.449642943236e-01,-7.356790196086e-01,9.278707731995e-02
5.988401778162e-01,-4.839963135687e-01,6.620810608164e-01,-6.044032908796e-01,6.664969982353e-01,-6.800694116223e-01,6.446596188533e-01,-7.358070724008e-01,9.324030677105e-02
5.982336833260e-01,-4.842237765402e-01,6.615153292906e-01,-6.046367373752e-01,6.660567585453e-01,-6.802567043434e-01,6.443534463516e-01,-7.359356388249e-01,9.369575007500e-02
5.976259933380e-01,-4.844512583738e-01,6.609479445544e-01,-6.048705040803e-01,6.656148053516e-01,-6.804445000489e-01,6.440457697855e-01,-7.360647201361e-01,9.415341804562e-02
5.970171065915e-01,-4.846787537501e-01,6.603789011071e-01,-6.051045896278e-01,6.651711333505e-01,-6.806327966563e-01,6.437365817742e-01,-7.361943177360e-01,9.461332154956e-02
5.964070207597e-01,-4.849062623352e-01,6.598081945206e-01,-6.053389925008e-01,6.647257345045e-01,-6.808215963332e-01,6.434258749126e-01,-7.363244323567e-01,9.507547150655e-02
5.957957319673e-01,-4.851337855854e-01,6.592358189220e-01,-6.055737133752e-01,6.642786008179e-01,-6.810109016243e-01,6.431136418254e-01,-7.364550660504e-01,9.553987888966e-02
5.951832426583e-01,-4.853613105128e-01,6.586617715089e-01,-6.058087462785e-01,6.638297302919e-01,-6.812007040552e-01,6.427998744259e-01,-7.365862206774e-01,9.600655472554e-02
5.945695485219e-01,-4.855888402947e-01,6.580860478763e-01,-6.060440894540e-01,6.633791119160e-01,-6.813910104417e-01,6.424845657269e-01,-7.367178968320e-01,9.647551009473e-02
5.939546461641e-01,-4.858163766361e-01,6.575086400285e-01,-6.062797474274e-01,6.629267393510e-01,-6.815818213432e-01,6.421677078835e-01,-7.368500964335e-01,9.694675613187e-02
5.933385342306e-01,-4.860439141410e-01,6.569295445295e-01,-6.065157158122e-01,6.624726065896e-01,-6.817731350962e-01,6.418492937128e-01,-7.369828202140e-01,9.742030402600e-02
5.927212108049e-01,-4.862714513866e-01,6.563487571142e-01,-6.067519919873e-01,6.620167063507e-01,-6.819649515426e-01,6.415293153464e-01,-7.371160699204e-01,9.789616502082e-02
5.921026742432e-01,-4.864989836288e-01,6.557662725107e-01,-6.069885751961e-01,6.615590310436e-01,-6.821572722162e-01,6.412077647747e-01,-7.372498472388e-01,9.837435041494e-02
5.914829212716e-01,-4.867265128562e-01,6.551820848798e-01,-6.072254649470e-01,6.610995752978e-01,-6.823500953073e-01,6.408846343926e-01,-7.373841534402e-01,9.885487156216e-02
5.908619514642e-01,-4.869540319170e-01,6.545961911267e-01,-6.074626570609e-01,6.606383305296e-01,-6.825434226852e-01,6.405599168689e-01,-7.375189895206e-01,9.933773987174e-02
5.902397621572e-01,-4.871815416573e-01,6.540085845644e-01,-6.077001531463e-01,6.601752903792e-01,-6.827372533620e-01,6.402336036327e-01,-7.376543573579e-01,9.982296680868e-02
5.896163522557e-01,-4.874090352167e-01,6.534192620766e-01,-6.079379476714e-01,6.597104491137e-01,-6.829315852452e-01,6.399056876977e-01,-7.377902579395e-01,1.003105638940e-01
5.889917180920e-01,-4.876365153187e-01,6.528282172577e-01,-6.081760421147e-01,6.592437981007e-01,-6.831264210016e-01,6.395761607515e-01,-7.379266926065e-01,1.008005427049e-01
5.883658575687e-01,-4.878639791805e-01,6.522354452892e-01,-6.084144350404e-01,6.587753293716e-01,-6.833217627722e-01,6.392450147393e-01,-7.380636629648e-01,1.012929148752e-01
5.877387695141e-01,-4.880914226158e-01,6.516409412021e-01,-6.086531235489e-01,6.583050377487e-01,-6.835176060459e-01,6.389122423027e-01,-7.382011699207e-01,1.017876920957e-01
5.871104518346e-01,-4.883188430754e-01,6.510447005356e-01,-6.088921061817e-01,6.578329147224e-01,-6.837139541167e-01,6.385778348678e-01,-7.383392152904e-01,1.022848861140e-01
5.864809026346e-01,-4.885462383382e-01,6.504467175287e-01,-6.091313817316e-01,6.573589543575e-01,-6.839108044190e-01,6.382417845289e-01,-7.384778002638e-01,1.027845087352e-01
5.858501194876e-01,-4.887736061320e-01,6.498469880048e-01,-6.093709477677e-01,6.568831494617e-01,-6.841081570524e-01,6.379040831305e-01,-7.386169263619e-01,1.032865718223e-01
5.852181007159e-01,-4.890009440270e-01,6.492455065887e-01,-6.096108025993e-01,6.564054908679e-01,-6.843060152880e-01,6.375647230424e-01,-7.387565944227e-01,1.037910872958e-01
5.845848453879e-01,-4.892282460085e-01,6.486422692494e-01,-6.098509427025e-01,6.559259735623e-01,-6.845043742169e-01,6.372236952912e-01,-7.388968063807e-01,1.042980671348e-01
5.839503494372e-01,-4.894555153398e-01,6.480372690475e-01,-6.100913701897e-01,6.554445891868e-01,-6.847032365185e-01,6.368809926309e-01,-7.390375626533e-01,1.048075233768e-01
5.833146109308e-01,-4.896827484568e-01,6.474305016618e-01,-6.103320810504e-01,6.549613300914e-01,-6.849026024783e-01,6.365366065313e-01,-7.391788652426e-01,1.053194681181e-01
5.826776296093e-01,-4.899099398794e-01,6.468219624546e-01,-6.105730740481e-01,6.544761897610e-01,-6.851024709551e-01,6.361905281535e-01,-7.393207155407e-01,1.058339135140e-01
5.820394017097e-01,-4.901370896289e-01,6.462116460533e-01,-6.108143464144e-01,6.539891612578e-01,-6.853028405560e-01,6.358427500984e-01,-7.394631143259e-01,1.063508717793e-01
5.813999270565e-01,-4.903641921097e-01,6.455995474113e-01,-6.110558970413e-01,6.535002349089e-01,-6.855037151007e-01,6.354932631219e-01,-7.396060634978e-01,1.068703551883e-01
5.807592027561e-01,-4.905912464193e-01,6.449856619722e-01,-6.112977226880e-01,6.530094066815e-01,-6.857050885994e-01,6.351420596951e-01,-7.397495635920e-01,1.073923760755e-01
5.801172264993e-01,-4.908182502198e-01,6.443699840485e-01,-6.115398230558e-01,6.525166657183e-01,-6.859069666138e-01,6.347891305704e-01,-7.398936165443e-01,1.079169468354e-01
5.794739943001e-01,-4.910452054303e-01,6.437525076216e-01,-6.117821976563e-01,6.520220058753e-01,-6.861093469275e-01,6.344344680073e-01,-7.400382230711e-01,1.084440799232e-01
5.788295103350e-01,-4.912720963183e-01,6.431332303506e-01,-6.120248388853e-01,6.515254217177e-01,-6.863122253949e-01,6.340780630087e-01,-7.401833847079e-01,1.089737878550e-01
5.781837671630e-01,-4.914989319780e-01,6.425121448170e-01,-6.122677494757e-01,6.510269040255e-01,-6.865156045184e-01,6.337199072466e-01,-7.403291027556e-01,1.095060832077e-01
5.775367642615e-01,-4.917257066966e-01,6.418892457587e-01,-6.125109272867e-01,6.505264435723e-01,-6.867194874957e-01,6.333599920457e-01,-7.404753785008e-01,1.100409786201e-01
5.768884992970e-01,-4.919524179432e-01,6.412645294534e-01,-6.127543686388e-01,6.500240344997e-01,-6.869238706178e-01,6.329983086500e-01,-7.406222131504e-01,1.105784867923e-01
5.762389714718e-01,-4.921790615783e-01,6.406379893053e-01,-6.129980730153e-01,6.495196704179e-01,-6.871287520264e-01,6.326348487889e-01,-7.407696076240e-01,1.111186204868e-01
5.755881777731e-01,-4.924056360389e-01,6.400096211500e-01,-6.132420369395e-01,6.490133406591e-01,-6.873341358364e-01,6.322696035207e-01,-7.409175632071e-01,1.116613925282e-01
5.749361164836e-01,-4.926321383220e-01,6.393794192962e-01,-6.134862590298e-01,6.485050402383e-01,-6.875400171853e-01,6.319025636261e-01,-7.410660814804e-01,1.122068158038e-01
5.742827884493e-01,-4.928585601502e-01,6.387473808777e-01,-6.137307331181e-01,6.479947617859e-01,-6.877463954715e-01,6.315337209711e-01,-7.412151633629e-01,1.127549032639e-01
5.736281870060e-01,-4.930849082494e-01,6.381134966909e-01,-6.139754640213e-01,6.474824952956e-01,-6.879532738692e-01,6.311630667725e-01,-7.413648099113e-01,1.133056679220e-01
5.729723134515e-01,-4.933111738655e-01,6.374777640337e-01,-6.142204458397e-01,6.469682332294e-01,-6.881606518290e-01,6.307905917751e-01,-7.415150223400e-01,1.138591228551e-01
5.723151634392e-01,-4.935373581837e-01,6.368401766079e-01,-6.144656773501e-01,6.464519697193e-01,-6.883685259769e-01,6.304162867012e-01,-7.416658023734e-01,1.144152812044e-01
5.716567358012e-01,-4.937634572356e-01,6.362007292463e-01,-6.147111573543e-01,6.459336935923e-01,-6.885769009535e-01,6.300401435887e-01,-7.418171503156e-01,1.149741561749e-01
5.709970314681e-01,-4.939894619511e-01,6.355594192789e-01,-6.149568778253e-01,6.454134022918e-01,-6.887857674675e-01,6.296621527805e-01,-7.419690677614e-01,1.155357610362e-01
5.703360455221e-01,-4.942153764439e-01,6.349162379059e-01,-6.152028430863e-01,6.448910836256e-01,-6.889951327369e-01,6.292823051988e-01,-7.421215559566e-01,1.161001091229e-01
5.696737758745e-01,-4.944411967917e-01,6.342711821387e-01,-6.154490472171e-01,6.443667318656e-01,-6.892049919955e-01,6.289005917804e-01,-7.422746158168e-01,1.166672138346e-01
5.690102232635e-01,-4.946669157083e-01,6.336242459128e-01,-6.156954892460e-01,6.438403381895e-01,-6.894153468197e-01,6.285170034027e-01,-7.424282485433e-01,1.172370886363e-01
5.683453837007e-01,-4.948925345897e-01,6.329754241499e-01,-6.159421665308e-01,6.433118941159e-01,-6.896261968595e-01,6.281315307554e-01,-7.425824554898e-01,1.178097470589e-01
5.676792551897e-01,-4.951180499053e-01,6.323247114484e-01,-6.161890766865e-01,6.427813925330e-01,-6.898375409146e-01,6.277441649241e-01,-7.427372372754e-01,1.183852026992e-01
5.670118362360e-01,-4.953434592487e-01,6.316721019450e-01,-6.164362179805e-01,6.422488254161e-01,-6.900493775426e-01,6.273548967718e-01,-7.428925947517e-01,1.189634692207e-01
5.663431258295e-01,-4.955687565405e-01,6.310175920696e-01,-6.166835858611e-01,6.417141850837e-01,-6.902617062292e-01,6.269637161954e-01,-7.430485301584e-01,1.195445603533e-01
5.656731208599e-01,-4.957939415729e-01,6.303611744240e-01,-6.169311810924e-01,6.411774623790e-01,-6.904745277460e-01,6.265706148100e-01,-7.432050433509e-01,1.201284898943e-01
5.650018192736e-01,-4.960190123939e-01,6.297028448050e-01,-6.171789990674e-01,6.406386494631e-01,-6.906878411455e-01,6.261755823148e-01,-7.433621361723e-01,1.207152717082e-01
5.643292221031e-01,-4.962439590464e-01,6.290425989447e-01,-6.174270350890e-01,6.400977396647e-01,-6.909016431691e-01,6.257786099624e-01,-7.435198091003e-01,1.213049197273e-01
5.636553249342e-01,-4.964687849149e-01,6.283804302727e-01,-6.176752896246e-01,6.395547239524e-01,-6.911159345041e-01,6.253796876671e-01,-7.436780635077e-01,1.218974479518e-01
5.629801255855e-01,-4.966934860619e-01,6.277163329001e-01,-6.179237606891e-01,6.390095935937e-01,-6.913307158149e-01,6.249788063996e-01,-7.438369003643e-01,1.224928704505e-01
5.623036228986e-01,-4.969180592546e-01,6.270503023462e-01,-6.181724443411e-01,6.384623411057e-01,-6.915459845974e-01,6.245759562448e-01,-7.439963203594e-01,1.230912013608e-01
5.616258146808e-01,-4.971425014411e-01,6.263823326481e-01,-6.184213385341e-01,6.379129566352e-01,-6.917617428925e-01,6.241711275237e-01,-7.441563251040e-01,1.236924548892e-01
5.609467003307e-01,-4.973668071871e-01,6.257124202383e-01,-6.186704383443e-01,6.373614350587e-01,-6.919779845180e-01,6.237643108430e-01,-7.443169150547e-01,1.242966453116e-01
5.602662768133e-01,-4.975909755918e-01,6.250405579462e-01,-6.189197434174e-01,6.368077653006e-01,-6.921947139843e-01,6.233554961538e-01,-7.444780912593e-01,1.249037869735e-01
5.595845435986e-01,-4.978150014220e-01,6.243667413554e-01,-6.191692498845e-01,6.362519411628e-01,-6.924119257133e-01,6.229446740879e-01,-7.446398545556e-01,1.255138942906e-01
5.589014964362e-01,-4.980388864155e-01,6.236909630138e-01,-6.194189584971e-01,6.356939509397e-01,-6.926296256751e-01,6.225318343135e-01,-7.448022064680e-01,1.261269817491e-01
5.582171376119e-01,-4.982626179335e-01,6.230132218100e-01,-6.196688585104e-01,6.351337917220e-01,-6.928478024543e-01,6.221169672424e-01,-7.449651472365e-01,1.267430639058e-01
5.575314612181e-01,-4.984862022264e-01,6.223335082039e-01,-6.199189549688e-01,6.345714500134e-01,-6.930664644230e-01,6.217000631361e-01,-7.451286779977e-01,1.273621553886e-01
5.568444673385e-01,-4.987096327723e-01,6.216518185711e-01,-6.201692416675e-01,6.340069195967e-01,-6.932856071358e-01,6.212811116164e-01,-7.452927998702e-01,1.279842708970e-01
5.561561542432e-01,-4.989329046598e-01,6.209681473061e-01,-6.204197164170e-01,6.334401914219e-01,-6.935052302026e-01,6.208601028656e-01,-7.454575134460e-01,1.286094252022e-01
5.554665198435e-01,-4.991560160460e-01,6.202824891055e-01,-6.206703760158e-01,6.328712580305e-01,-6.937253304058e-01,6.204370270570e-01,-7.456228194009e-01,1.292376331474e-01
5.547755613107e-01,-4.993789661926e-01,6.195948378173e-01,-6.209212182529e-01,6.323001097888e-01,-6.939459094689e-01,6.200118737947e-01,-7.457887192408e-01,1.298689096487e-01
5.540832796828e-01,-4.996017448806e-01,6.189051891142e-01,-6.211722386671e-01,6.317267387402e-01,-6.941669646402e-01,6.195846326602e-01,-7.459552134599e-01,1.305032696947e-01
5.533896711515e-01,-4.998243541380e-01,6.182135376624e-01,-6.214234346191e-01,6.311511375023e-01,-6.943884929546e-01,6.191552944030e-01,-7.461223023366e-01,1.311407283473e-01
5.526947358232e-01,-5.000467864341e-01,6.175198778233e-01,-6.216748019878e-01,6.305732945425e-01,-6.946104979551e-01,6.187238477477e-01,-7.462899875556e-01,1.317813007421e-01
5.519984689533e-01,-5.002690445934e-01,6.168242035655e-01,-6.219263406121e-01,6.299932034718e-01,-6.948329752463e-01,6.182902828187e-01,-7.464582693522e-01,1.324250020885e-01
5.513008703417e-01,-5.004911220956e-01,6.161265086564e-01,-6.221780475454e-01,6.294108545680e-01,-6.950559251192e-01,6.178545894996e-01,-7.466271486864e-01,1.330718476703e-01
